Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2256.77360387054,2360.1714816213,2609.89308697195,2893.79998716563,3063.89794599707,3278.17896440803,3504.61829462397,4003.60935783538,4914.57992829302,6109.73265186817,7283.78738127622,9211.7374468148,13370.9789452508,15677.6080864506,11996.0322729773,11188.4191700977,12902.574053337,13329.3499931271,14484.4715282132,15185.814581236,13321.9753140616,13838.5266823272,15132.4958333982,17252.1710428626,17294.9751600969,17564.2321549354,20261.8887788916,20221.103686109,22710.2637544197,23409.0845154775
Lebanon,LBN,"Population, total",SP.POP.TOTL,1794406,1850084,1909578,1970316,2030543,2088831,2148260,2206731,2266368,2328159,2386114,2446314,2509729,2572935,2635185,2693191,2726469,2762155,2822682,2882635,2944763,3008981,3054931,3094996,3152744,3217376,3300365,3385555,3454649,3525285,3595175,3668912,3747371,3820647,3889799,3960735,4034781,4108405,4181281,4255277,4329340,4401918,4463504,4525508,4599279,4671102,4751136,4844118,4925354,4992287,5041288,5096020,5235742,5743436,6346990,6472469,6323060,6160128,5984119,5794594,5702398,5718122,5744489,5773493,5805962
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3313540067.93246,2717998687.71002,2838485353.96187,4690415092.53663,5843579160.90122,7941744492.23595,9599127050.17558,11718795528.5556,13690217333.5879,15751867489.4446,17247179005.5219,17391056369.2265,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,21159827992.0398,21497336498.8391,22022709851.4096,24827355014.9254,29118916105.4726,35399582928.6899,38443907042.1227,39927125961.5257,44016799515.7546,46880103080.597,48095213746.6003,49929337836.8159,51147308774.1294,53027680685.9038,54901519155.5556,51605959131.2741,31712128253.7961,23131941556.7843,20992421948.8081,20078620356.9931,..
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,959.153901867443,771.001121245521,789.526338484738,1278.42125745633,1559.38100628446,2078.63864215562,2467.76942720577,2958.74263957462,3393.05090749359,3834.0590787531,4124.85527892575,4086.93872789633,3986.83513941026,4009.55929751102,4290.85283803266,4437.71588507526,4600.68371412993,4602.19804637945,4635.2514117486,5125.25809960149,5912.04532820842,7090.85493856621,7625.81051551165,7834.96257108993,8406.98405608118,8162.37929361396,7577.6413302369,7714.1099998804,8089.012088155,8608.21084982387,9174.53666204759,8905.88005497437,5561.19166950397,4045.37391066234,3654.35845534878,3477.72489842684,..
Lesotho,LSO,"Population, total",SP.POP.TOTL,736500,758824,781814,805373,829437,854090,881870,913982,948105,983202,1019273,1056246,1094063,1132697,1172420,1213643,1253214,1289967,1327240,1366169,1406521,1448069,1490732,1534413,1578986,1624379,1666138,1703390,1739841,1775436,1809696,1842379,1873274,1901793,1927707,1951437,1972418,1988130,1998049,2003234,2003913,2000853,1994679,1985059,1971129,1953076,1945063,1953268,1966541,1980883,1996251,2014009,2034354,2056504,2080089,2104611,2130422,2157110,2183603,2209405,2235727,2261542,2286110,2311472,2337423
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579986.1680055,35699985.7200057,41859983.2560067,47039981.1840075,51939979.2240083,54879978.0480088,56699977.3200091,59261976.2952095,61445975.4216098,65967973.6128106,68739972.504011,76480285.0044113,80913200.4292822,121188715.759865,150851316.52727,149558895.914581,147660036.915009,193315048.328762,266570066.642517,290134592.523007,431542536.663782,434188034.188034,348741683.673845,386699308.859169,333163670.280225,268629925.852805,318858422.989262,402768324.481971,470395800.600668,495409232.627579,596410263.743849,704325366.718393,831029861.704746,835582062.476169,878250945.280469,1001894000.27846,946112492.844847,998004258.715675,928460893.108965,912773681.050642,887291687.920796,825706961.238689,775777238.55814,1157825434.78971,1511236655.52047,1682343527.49221,1800092563.75462,1682131784.51365,1766902709.19935,1740894964.80511,2234754241.91918,2579409619.96722,2477702216.26888,2367112931.642,2441063054.05792,2359686724.53829,2114426452.2019,2306741672.29006,2556247291.99785,2390702295.82777,2053699863.99625,2412130056.55851,2354980960.02697,2117962445.37471,2271759454.51107
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,46.9517802688466,47.0464636332084,53.5421254364935,58.4076957931387,62.6207647163176,64.255497720391,64.2951651830872,64.8393253862871,64.809251529746,67.0950360280091,67.4401975761263,72.4076446248424,73.9566189783241,106.991292251913,128.666618214693,123.231375218727,117.825077692245,149.860460251124,200.845413521682,212.370938385373,306.815565970065,299.839326847018,233.939892397725,252.017748063376,210.998495414288,165.373921882027,191.375758184053,236.451032636079,270.36712009929,279.035252539421,329.563785157203,382.291247739142,443.624297195576,439.365410681482,455.593586203956,513.413448796175,479.671394625707,501.981388900965,464.683745548265,455.650054387377,442.779545779081,412.677473676821,388.92334985135,583.270036200288,766.685820928242,861.381496414995,925.467485502842,861.188420899563,898.482517882593,878.847950537772,1119.47557793042,1280.73390931581,1217.93071228944,1151.03735837227,1173.5377928819,1121.19851342518,992.491840678465,1069.36673247542,1170.65569702819,1082.05706777516,918.582574704447,1066.58645143823,1030.12582947757,916.282976983803,971.90771824829
Liberia,LBR,"Population, total",SP.POP.TOTL,1139522,1167717,1197039,1227414,1258745,1291156,1324383,1358435,1393530,1429605,1466676,1504077,1542670,1583588,1626362,1670913,1717060,1766019,1818247,1872713,1929253,1986867,2045073,2107113,2173312,2240539,2308511,2377229,2446941,2517858,2223667,1956518,2072461,2155126,2149928,2169162,2232289,2412989,2670124,2821684,2928117,3015338,3094782,3119532,3156892,3301015,3490787,3669050,3821003,3943028,4058890,4221178,4373043,4470239,4564293,4659431,4755608,4848925,4944726,5043721,5149463,5259323,5373294,5493031,5612817
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,190495600,183920900,191861800,200229600,218929100,229260800,244459500,261024300,276820700,306961800,323099700,341543100,368098000,386968300,486955000,577549300,596675700,673010600,717240400,814067900,854711500,846514500,863933200,823374900,848478300,851296100,840964400,972800000,1038300000,786300000,384400000,348000000,223500000,160400000,132200000,134800000,159400000,295900000,359600000,441800000,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,3176126300,3513049500,4001047000,4390000000,4779300900
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,167.171498224694,157.504686495101,160.280325035358,163.131266223133,173.926490274043,177.562432424897,184.583689159405,192.150746999304,198.647104834485,214.717911590964,220.293848130057,227.078201448463,238.610979665126,244.361727924182,299.413660673331,345.648935641772,347.498456664298,381.089104930355,394.468078319392,434.69976445937,443.027171656595,426.054939761947,422.446142509338,390.759726697144,390.407957992226,379.951475961811,364.288669189794,409.215940071402,424.325719336919,312.289255390892,172.867610123278,177.867006590279,107.842801384441,74.4272028642409,61.490431307467,62.1438140627579,71.4065248720036,122.627993745516,134.675393352518,156.573166945696,298.485340578945,300.463828598983,299.536445539621,239.779556677091,284.140223992458,287.487333441381,320.55808618515,374.211308104278,451.713856283285,448.386367025545,492.252808033724,568.087865520004,638.368751462083,710.744570927863,706.714490064507,692.590082351257,714.613063145659,699.269095727404,692.203127129794,658.164180770507,616.787867006715,667.96610514319,744.617175237387,799.194470229642,851.497723870206
Libya,LBY,"Population, total",SP.POP.TOTL,1492890,1555699,1621960,1690457,1753691,1804015,1849063,1898199,1952781,2014293,2082589,2153534,2226091,2314193,2432211,2571556,2721237,2881533,3052526,3233846,3424378,3621486,3724765,3718961,3773633,3898745,4017403,4129739,4237755,4342920,4445239,4544400,4640352,4733045,4822037,4906843,4987393,5064639,5140704,5218038,5305021,5403639,5508410,5619398,5736693,5858798,5980211,6104380,6235430,6366686,6497839,6343203,6179328,6304628,6427252,6531819,6632126,6738770,6849055,6951033,7045399,7135175,7223805,7305659,7381023
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,401644248.9423,443905612.037755,619725784.909686,892327910.668836,1341395421.44183,1804979680.40813,2312438535.82459,2726986912.80523,3850623094.95076,4380987481.20501,4601649451.34022,5260185125.41886,6299395543.96301,8625889429.58277,15112543717.1298,14710912457.6509,19096943016.5748,22428297107.5929,22136422643.3959,30536429496.9448,40953924948.7419,36374353880.3994,33760146990.5726,33200520139.9749,29476109152.7531,31530566324.273,24180400959.4288,26697659334.6911,24308959591.195,25156707899.1462,28904183602.4818,31991821264.7118,33887047909.2746,30660051910.5037,28610549763.4685,25541379186.6458,27884615384.6154,30700897874.8704,27251301398.2813,35975860857.1164,38270954138.1128,34112093927.254,20481889763.7795,26265625000,33122307692.3077,47334691241.4924,60094231606.642,68032978390.6007,86710767415.1371,60808562033.4191,75380825062.4216,48169263294.1007,92540938129.1315,75351107029.0605,57372355592.022,48717501321.3052,49912073701.298,67157452181.7738,76686029772.1483,69254496471.6938,46854285440.642,35217995647.2862,43246297921.8499,44027664915.187,48487151215.345
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,269.038073094669,285.341580882777,382.084505727445,527.861939504427,764.898389420845,1000.53474079103,1250.60018821673,1436.61803256942,1971.86632548697,2174.95045716041,2209.5811758058,2442.58280826718,2829.80145194559,3727.38549878198,6213.50027490617,5720.62691135285,7017.74340734557,7783.46009141417,7251.83754156259,9442.75933267842,11959.5222690783,10044.0410042727,9063.69851267735,8927.36442785362,7811.06937340039,8087.36306792904,6018.91345215523,6464.7328401846,5736.28243992278,5792.5791631313,6502.27886565421,7039.83391970596,7302.68908679226,6477.87035840641,5933.29121354077,5205.25706378741,5591.02027544558,6061.81366033598,5301.08354775559,6894.51875534758,7214.10040377084,6312.80030498965,3718.29434696755,4674.09943200321,5773.76333234281,8079.24957329001,10048.8480434289,11144.9448413435,13906.1407818125,9551.05403869755,11600.9068649472,7593.8391525702,14975.8902795144,11951.7134126011,8926.42074591474,7458.48917756374,7525.80299308216,9965.83236729757,11196.5854810844,9963.19489084483,6650.33810585348,4935.82787349801,5986.63694851258,6026.51518708812,6569.16408678648
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,16451,16877,17443,18093,18755,19195,19610,20175,20835,21084,21140,21600,22132,22785,23451,23846,24058,24442,25028,25575,25512,25673,26255,26446,26596,26878,27238,27557,27948,28317,28742,29209,29627,30089,30470,30776,31033,31232,31668,32221,32645,33194,33694,34079,34447,34753,35037,35262,35473,35742,36022,36312,36657,36984,37248,37494,37716,37962,38246,38563,38901,39182,39493,39846,40450
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,90099360.8433666,104889795.333846,124940289.32382,165928881.55552,193980464.882101,246389101.853613,272489300.467827,303493119.480763,436912067.784287,503173104.391887,534699362.896161,511647750.124475,522096760.291094,524023624.89055,502620991.852944,529073612.453579,779357802.50006,1052848995.97101,1161757671.01756,1119983801.21338,1421509216.37424,1484160302.14952,1631177029.45063,1673085244.6879,1948129622.75132,2428525060.69927,2504012993.42238,2298389802.88883,2479699106.02264,2664105901.18863,2483889858.32312,2491800558.77674,2688618747.38148,3070803051.42164,3454373797.74442,3659319116.88057,4000102086.14635,4601429897.21468,5081479840.08716,4504375348.07038,5082337238.44718,5739706004.89616,5456102482.28614,6391708310.67727,6657526979.72277,6268515276.17441,6237302033.50132,6474308717.85289,6692620691.84146,6436467007.11932,6405870210.32293,7912602342.18895,7426856242.7736,8239379403.22096,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,4262.03220640334,4856.0090432336,5645.23266418851,7282.37355960148,8271.73531542796,10332.5128681378,11326.3488431219,12416.8693020523,17456.9309487089,19674.4126839447,20958.7395302666,19929.4102802351,19885.6126562976,19814.8538489961,18898.3678693391,19684.2626852288,28612.8865004795,38206.2269467289,41568.5441182755,39551.6404002324,49457.5609343203,50811.7464531317,55057.1110625654,55604.5479972049,63935.9902445462,78909.7043377718,80688.7182490376,73590.8620289713,78302.9905905848,82682.284882177,76087.911114202,75067.8001680043,79795.1785891101,90108.3673647008,100280.831356705,105295.057027611,114167.939211301,130492.595349517,143249.227302093,126024.714567466,141089.812849014,158066.369379163,148842.035144342,172823.607794648,178735.153020908,167187.15730982,165375.491396259,170547.092298954,174988.775083446,166907.839305016,164671.093553454,201944.830335076,188055.003235348,206780.590353385,..
Lithuania,LTU,"Population, total",SP.POP.TOTL,2778550,2823550,2863350,2898950,2935200,2971450,3008050,3044400,3078850,3107321,3139689,3179041,3213622,3244438,3273894,3301652,3328664,3355036,3379514,3397842,3413202,3432947,3457179,3485192,3514205,3544543,3578914,3616367,3655049,3684255,3697838,3704134,3700114,3682613,3657144,3629102,3601613,3575137,3549331,3524238,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2989139,2961250,2937253,2911109,2877325,2842639,2819200,2811089,2810369,2808380,2831639,2871585,2888278
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7921210339.58439,8430207164.43677,10168271903.3233,11289161847.2162,11022095813.552,11550695727.2335,12260761329.3051,14282292664.6004,18809197969.5431,22743164431.1972,26105207115.3129,30116192746.8942,39729151614.6689,47831254207.5223,37494380038.9213,36638128534.0643,43186501862.7907,42709372066.8627,46303660422.0434,48306546656.9281,41540954817.2039,42970749245.0336,47756764508.446,54261795148.5372,55122066225.796,57412038533.2718,67037321008.9679,71033884499.7824,79789877416.1681,84869215513.3648
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2182.69156931505,2340.67545970008,2844.16286797492,3180.64498555255,3127.51176667183,3300.63634928559,3532.52787363242,4148.13091485015,5507.47434187652,6734.57487061946,7857.03148786492,9210.10118229413,12295.1212779366,14955.5345462921,11854.3711053096,11829.122609457,14261.8433787325,14288.1853493139,15636.5252586048,16446.1647181663,14269.8039878287,14934.2702840428,16800.1510246099,19247.2315367967,19608.7943945553,20428.6478157394,23870.4594851722,25085.784063499,27786.0057829276,29384.0189598663
Luxembourg,LUX,"Population, total",SP.POP.TOTL,313970,316845,320750,324100,327750,331500,333895,334995,335850,337500,339171,342421,346600,350450,355050,358950,360731,361358,362007,362856,364150,365225,365525,365622,365998,366706,368355,370750,373450,377100,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,653103,666430,677012
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,709941874.044355,710163719.406917,747846862.209673,797902154.238122,910877686.268584,929477284.788002,976717015.461454,983052314.930267,1075561622.81321,1245432991.34271,1457768455.02219,1518773421.37846,1901697369.62698,2609875802.11136,3183637116.81856,3123333333.33333,3423586206.89655,3789321328.08104,4718539771.99949,5516982663.73143,6019805490.41247,5053665797.47936,4602316793.21914,4524217751.47929,4438435492.87908,4577211767.10374,6685595087.59256,8320902215.01891,9418167855.18376,10037674037.674,12778792853.6939,13834219728.293,15518702634.8808,15925521222.0149,17701798890.7644,20853093869.7318,20895314657.9805,19563836265.2233,20150053345.1878,21899317598.8414,21230182989.3036,21387533703.2327,23649833332.1655,29667268248.1305,35064843792.8993,37672280120.4794,42910146296.0646,51587401415.7872,58844277701.5258,54467289897.5582,56213985987.4168,61696281326.2453,59776383527.3602,65203276466.9763,68804811897.6445,60071584216.1375,62216885435.9488,65712180342.9836,71085623495.1145,69872035113.6469,73670782100.3909,86386759695.1653,80801680397.0139,88788881539.3937,93279851863.4062
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2261.17741836594,2241.36003221423,2331.55685801925,2461.90112384487,2779.18439746326,2803.85304611765,2925.22204723477,2934.52832111007,3202.50594852825,3690.17182620062,4298.03389742102,4435.39800823681,5486.72062789089,7447.21301786664,8966.72895879047,8701.30473139249,9490.6903118849,10486.3357891095,13034.3882079614,15204.3308191994,16531.1148988397,13837.1299814617,12590.9767956204,12374.0304234408,12126.9391987909,12481.9658448559,18149.8692500239,22443.4314633012,25219.3542781732,26618.0695774968,33465.478207919,35747.3377992066,39570.8615665986,40066.7242518773,43933.235442736,51032.349635318,50444.3591236175,46641.6408754876,47445.3810812051,50872.4492684624,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116926.759593905,112696.649059674,116860.02817236,134965.815442152,123719.658915996,133230.619178899,137781.681659123
